location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Monte Cristo",22,4.7,8,8960,01,00
"Monte Cristo",50,11.1,8,8960,02,00
"Monte Cristo",65,17.5,8,8960,03,00
"Monte Cristo",68,21.4,8,8960,04,00
"Monte Cristo",34,12.3,8,8960,05,00
"Monte Cristo",0,0.0,8,8960,06,00
"Monte Cristo",33,7.8,8,8960,01,01
"Monte Cristo",41,9.6,8,8960,02,01
"Monte Cristo",62,15.7,8,8960,03,01
"Monte Cristo",50,17.6,8,8960,04,01
"Monte Cristo",40,15.3,8,8960,05,01
"Monte Cristo",0,0.0,8,8960,06,01
"Monte Cristo",34,9.4,8,8960,01,02
"Monte Cristo",53,13.6,8,8960,02,02
"Monte Cristo",56,16.2,8,8960,03,02
"Monte Cristo",65,23.0,8,8960,04,02
"Monte Cristo",53,21.5,8,8960,05,02
"Monte Cristo",0,0.0,8,8960,06,02
"Monte Cristo",39,9.8,8,8960,01,03
"Monte Cristo",40,11.4,8,8960,02,03
"Monte Cristo",57,16.2,8,8960,03,03
"Monte Cristo",60,20.2,8,8960,04,03
"Monte Cristo",40,13.5,8,8960,05,03
"Monte Cristo",0,0.0,8,8960,06,03
"Monte Cristo",51,11.7,8,8960,01,04
"Monte Cristo",56,16.0,8,8960,02,04
"Monte Cristo",71,21.6,8,8960,03,04
"Monte Cristo",51,21.3,8,8960,04,04
"Monte Cristo",45,19.2,8,8960,05,04
"Monte Cristo",0,0.0,8,8960,06,04
"Monte Cristo",62,14.1,8,8960,01,05
"Monte Cristo",65,21.0,8,8960,02,05
"Monte Cristo",73,25.0,8,8960,03,05
"Monte Cristo",87,30.5,8,8960,04,05
"Monte Cristo",78,32.2,8,8960,05,05
"Monte Cristo",27,12.1,8,8960,06,05
"Monte Cristo",60,14.0,8,8960,01,06
"Monte Cristo",80,23.2,8,8960,02,06
"Monte Cristo",81,27.3,8,8960,03,06
"Monte Cristo",97,36.5,8,8960,04,06
"Monte Cristo",72,34.1,8,8960,05,06
"Monte Cristo",20,8.3,8,8960,06,06
"Monte Cristo",37,9.5,8,8960,01,07
"Monte Cristo",45,11.4,8,8960,02,07
"Monte Cristo",70,17.3,8,8960,03,07
"Monte Cristo",53,18.9,8,8960,04,07
"Monte Cristo",35,12.6,8,8960,05,07
"Monte Cristo",0,0.0,8,8960,06,07
"Monte Cristo",,7.8,8,8960,01,08
"Monte Cristo",70,17.6,8,8960,02,08
"Monte Cristo",75,24.3,8,8960,03,08
"Monte Cristo",86,29.4,8,8960,04,08
"Monte Cristo",71,30.5,8,8960,05,08
"Monte Cristo",32,14.4,8,8960,06,08
"Monte Cristo",42,9.8,8,8960,01,09
"Monte Cristo",60,16.0,8,8960,02,09
"Monte Cristo",66,20.1,8,8960,03,09
"Monte Cristo",85,26.7,8,8960,04,09
"Monte Cristo",64,27.1,8,8960,05,09
"Monte Cristo",0,0.0,8,8960,06,09
"Monte Cristo",33,6.8,8,8960,01,10
"Monte Cristo",48,11.2,8,8960,02,10
"Monte Cristo",50,13.7,8,8960,03,10
"Monte Cristo",58,16.7,8,8960,04,10
"Monte Cristo",51,16.2,8,8960,05,10
"Monte Cristo",41,15.5,8,8960,06,10
"Monte Cristo",69,18.5,8,8960,01,11
"Monte Cristo",73,23.0,8,8960,02,11
"Monte Cristo",89,29.3,8,8960,03,11
"Monte Cristo",104,39.2,8,8960,04,11
"Monte Cristo",117,49.5,8,8960,05,11
"Monte Cristo",105,49.5,8,8960,06,11
"Monte Cristo",28,6.4,8,8960,01,12
"Monte Cristo",50,11.9,8,8960,02,12
"Monte Cristo",67,16.3,8,8960,03,12
"Monte Cristo",46,16.7,8,8960,04,12
"Monte Cristo",26,10.3,8,8960,05,12
"Monte Cristo",0,0.0,8,8960,06,12
"Monte Cristo",44,9.9,8,8960,01,13
"Monte Cristo",54,13.0,8,8960,02,13
"Monte Cristo",54,14.9,8,8960,03,13
"Monte Cristo",51,17.9,8,8960,04,13
"Monte Cristo",53,21.3,8,8960,05,13
"Monte Cristo",0,0.0,8,8960,06,13
"Monte Cristo",33,7.9,8,8960,01,14
"Monte Cristo",44,12.0,8,8960,02,14
"Monte Cristo",70,21.0,8,8960,03,14
"Monte Cristo",83,27.9,8,8960,04,14
"Monte Cristo",59,24.2,8,8960,05,14
"Monte Cristo",0,0.0,8,8960,06,14
"Monte Cristo",46,10.9,8,8960,01,15
"Monte Cristo",44,13.0,8,8960,02,15
"Monte Cristo",52,15.9,8,8960,03,15
"Monte Cristo",37,15.4,8,8960,04,15
"Monte Cristo",23,11.2,8,8960,05,15
"Monte Cristo",0,0.0,8,8960,06,15
"Monte Cristo",44,10.1,8,8960,01,16
"Monte Cristo",67,16.6,8,8960,02,16
"Monte Cristo",61,20.2,8,8960,03,16
"Monte Cristo",84,28.3,8,8960,04,16
"Monte Cristo",63,25.0,8,8960,05,16
"Monte Cristo",18,8.3,8,8960,06,16
