location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"City Creek",25,8.2,7,7500,12,99
"City Creek",49,15.2,7,7500,02,00
"City Creek",72,22.8,7,7500,02,00
"City Creek",65,25.6,7,7500,03,00
"City Creek",14,6.9,7,7500,05,00
"City Creek",0,0.0,7,7500,06,00
"City Creek",49,14.9,7,7500,02,01
"City Creek",59,17.9,7,7500,03,01
"City Creek",48,20.4,7,7500,04,01
"City Creek",43,21.4,7,7500,04,01
"City Creek",0,0.0,7,7500,05,01
"City Creek",49,17.1,7,7500,12,01
"City Creek",58,18.5,7,7500,01,02
"City Creek",62,21.9,7,7500,02,02
"City Creek",79,29.4,7,7500,03,02
"City Creek",40,18.9,7,7500,04,02
"City Creek",0,0.0,7,7500,05,02
