location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Henry's Fork",35,7.0,9,10000,02,00
"Henry's Fork",40,11.1,9,10000,03,00
"Henry's Fork",21,8.1,9,10000,04,00
"Henry's Fork",37,7.3,9,10000,02,01
"Henry's Fork",37,8.9,9,10000,03,01
"Henry's Fork",37,11.4,9,10000,04,01
"Henry's Fork",35,7.0,9,10000,02,02
"Henry's Fork",37,9.5,9,10000,03,02
"Henry's Fork",16,5.1,9,10000,04,02
"Henry's Fork",43,8.1,9,10000,02,03
"Henry's Fork",49,10.6,9,10000,03,03
"Henry's Fork",32,11.0,9,10000,04,03
"Henry's Fork",43,7.9,9,10000,03,04
"Henry's Fork",19,5.2,9,10000,03,04
"Henry's Fork",16,5.2,9,10000,04,04
"Henry's Fork",43,11.1,9,10000,02,05
"Henry's Fork",53,12.2,9,10000,03,05
"Henry's Fork",31,9.9,9,10000,04,05
"Henry's Fork",43,12.0,9,10000,02,06
"Henry's Fork",59,17.3,9,10000,03,06
"Henry's Fork",30,10.8,9,10000,04,06
"Henry's Fork",43,9.0,9,10000,02,07
"Henry's Fork",39,11.7,9,10000,03,07
"Henry's Fork",25,8.9,9,10000,04,07
"Henry's Fork",49,11.2,9,10000,02,08
"Henry's Fork",48,12.8,9,10000,03,08
"Henry's Fork",39,12.1,9,10000,04,08
"Henry's Fork",33,7.2,9,10000,02,09
"Henry's Fork",43,8.3,9,10000,03,09
"Henry's Fork",43,11.6,9,10000,04,09
"Henry's Fork",37,7.0,9,10000,02,10
"Henry's Fork",52,11.4,9,10000,03,10
"Henry's Fork",30,8.6,9,10000,04,10
"Henry's Fork",49,12.2,9,10000,02,11
"Henry's Fork",41,11.1,9,10000,03,11
"Henry's Fork",67,18.8,9,10000,04,11
"Henry's Fork",29,6.7,9,10000,02,12
"Henry's Fork",34,8.8,9,10000,03,12
"Henry's Fork",52,14.6,9,10000,04,12
