location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Bowl Canyon",7,0.8,8,8980,12,99
"Bowl Canyon",18,4.2,8,8980,02,00
"Bowl Canyon",19,5.5,8,8980,02,00
"Bowl Canyon",20,6.6,8,8980,03,00
"Bowl Canyon",12,2.8,8,8980,01,01
"Bowl Canyon",29,6.0,8,8980,02,01
"Bowl Canyon",33,8.7,8,8980,03,01
"Bowl Canyon",22,8.4,8,8980,03,01
"Bowl Canyon",16,3.5,8,8980,12,01
"Bowl Canyon",21,4.3,8,8980,01,02
"Bowl Canyon",18,4.8,8,8980,02,02
"Bowl Canyon",6,1.8,8,8980,03,02
"Bowl Canyon",11,2.5,8,8980,01,03
"Bowl Canyon",12,3.3,8,8980,01,03
"Bowl Canyon",34,7.2,8,8980,02,03
"Bowl Canyon",21,8.1,8,8980,03,03
"Bowl Canyon",10,2.0,8,8980,12,03
"Bowl Canyon",20,4.0,8,8980,01,04
"Bowl Canyon",25,6.0,8,8980,02,04
"Bowl Canyon",5,1.3,8,8980,03,04
"Bowl Canyon",14,3.2,8,8980,01,05
"Bowl Canyon",23,5.8,8,8980,01,05
"Bowl Canyon",43,13.3,8,8980,02,05
"Bowl Canyon",42,14.7,8,8980,03,05
"Bowl Canyon",0,0.0,8,8980,12,05
"Bowl Canyon",5,0.8,8,8980,01,06
"Bowl Canyon",3,0.6,8,8980,02,06
"Bowl Canyon",9,2.7,8,8980,03,06
"Bowl Canyon",7,1.4,8,8980,12,06
"Bowl Canyon",17,3.7,8,8980,01,07
"Bowl Canyon",28,7.3,8,8980,02,07
"Bowl Canyon",6,1.2,8,8980,03,07
"Bowl Canyon",18,3.6,8,8980,12,07
"Bowl Canyon",37,8.2,8,8980,01,08
"Bowl Canyon",50,13.2,8,8980,02,08
"Bowl Canyon",26,9.6,8,8980,03,08
"Bowl Canyon",33,8.8,8,8980,12,08
"Bowl Canyon",27,9.1,8,8980,01,09
"Bowl Canyon",29,10.2,8,8980,02,09
"Bowl Canyon",22,7.8,8,8980,03,09
"Bowl Canyon",19,4.0,8,8980,12,09
"Bowl Canyon",50,11.1,8,8980,01,10
"Bowl Canyon",53,15.6,8,8980,02,10
"Bowl Canyon",39,14.3,8,8980,03,10
"Bowl Canyon",19,3.9,8,8980,12,10
"Bowl Canyon",23,6.1,8,8980,01,11
"Bowl Canyon",30,7.5,8,8980,02,11
"Bowl Canyon",11,3.9,8,8980,03,11
"Bowl Canyon",17,3.4,8,8980,12,11
"Bowl Canyon",21,5.2,8,8980,01,12
"Bowl Canyon",29,6.8,8,8980,02,12
"Bowl Canyon",9,2.6,8,8980,03,12
"Bowl Canyon",17,3.0,8,8980,12,12
"Bowl Canyon",28,6.4,8,8980,01,13
"Bowl Canyon",32,9.2,8,8980,02,13
"Bowl Canyon",13,4.7,8,8980,03,13
"Bowl Canyon",13,2.7,8,8980,12,13
"Bowl Canyon",10,2.2,8,8980,01,14
"Bowl Canyon",10,2.7,8,8980,02,14
"Bowl Canyon",4,0.9,8,8980,03,14
"Bowl Canyon",10,1.6,8,8980,12,14
"Bowl Canyon",16,3.2,8,8980,01,15
"Bowl Canyon",25,4.5,8,8980,02,15
"Bowl Canyon",15,4.1,8,8980,03,15
"Bowl Canyon",22,4.9,8,8980,12,15
"Bowl Canyon",28,7.6,8,8980,01,16
"Bowl Canyon",26,8.4,8,8980,02,16
"Bowl Canyon",7,2.8,8,8980,03,16
