location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Sierra Blanca",,5.3,10,10280,01,03
"Sierra Blanca",23,5.7,10,10280,02,03
"Sierra Blanca",40,9.3,10,10280,03,03
"Sierra Blanca",31,10.8,10,10280,04,03
"Sierra Blanca",,0.0,10,10280,05,03
"Sierra Blanca",,0.0,10,10280,06,03
"Sierra Blanca",3,1.3,10,10280,01,04
"Sierra Blanca",10,3.0,10,10280,02,04
"Sierra Blanca",199,8.1,10,10280,03,04
"Sierra Blanca",18,5.5,10,10280,04,04
"Sierra Blanca",0,0.0,10,10280,05,04
"Sierra Blanca",1,0.0,10,10280,06,04
"Sierra Blanca",27,6.9,10,10280,01,05
"Sierra Blanca",37,12.3,10,10280,02,05
"Sierra Blanca",61,18.6,10,10280,03,05
"Sierra Blanca",54,19.9,10,10280,04,05
"Sierra Blanca",19,8.3,10,10280,05,05
"Sierra Blanca",,0.0,10,10280,06,05
"Sierra Blanca",,0.0,10,10280,01,06
"Sierra Blanca",,0.0,10,10280,02,06
"Sierra Blanca",,0.0,10,10280,03,06
"Sierra Blanca",,0.0,10,10280,04,06
"Sierra Blanca",,0.0,10,10280,05,06
"Sierra Blanca",,0.0,10,10280,06,06
"Sierra Blanca",17,3.3,10,10280,01,07
"Sierra Blanca",,8.9,10,10280,02,07
"Sierra Blanca",50,13.6,10,10280,03,07
"Sierra Blanca",24,8.9,10,10280,04,07
"Sierra Blanca",,0.0,10,10280,05,07
"Sierra Blanca",,0.0,10,10280,06,07
"Sierra Blanca",9,2.6,10,10280,01,08
"Sierra Blanca",17,5.1,10,10280,02,08
"Sierra Blanca",12,4.9,10,10280,03,08
"Sierra Blanca",2,0.0,10,10280,04,08
"Sierra Blanca",1,0.0,10,10280,05,08
"Sierra Blanca",,0.0,10,10280,06,08
"Sierra Blanca",27,8.6,10,10280,01,09
"Sierra Blanca",26,9.1,10,10280,02,09
"Sierra Blanca",26,8.9,10,10280,03,09
"Sierra Blanca",13,2.9,10,10280,04,09
"Sierra Blanca",,0.0,10,10280,05,09
"Sierra Blanca",,0.0,10,10280,06,09
"Sierra Blanca",41,11.3,10,10280,01,10
"Sierra Blanca",64,19.8,10,10280,02,10
"Sierra Blanca",71,23.6,10,10280,03,10
"Sierra Blanca",73,29.4,10,10280,04,10
"Sierra Blanca",40,18.7,10,10280,05,10
"Sierra Blanca",0,0.0,10,10280,06,10
"Sierra Blanca",22,4.7,10,10280,01,11
"Sierra Blanca",20,5.1,10,10280,02,11
"Sierra Blanca",21,6.7,10,10280,03,11
"Sierra Blanca",0,0.0,10,10280,04,11
"Sierra Blanca",0,0.0,10,10280,05,11
"Sierra Blanca",0,0.0,10,10280,06,11
"Sierra Blanca",41,10.0,10,10280,01,12
"Sierra Blanca",35,10.8,10,10280,02,12
"Sierra Blanca",36,12.1,10,10280,03,12
"Sierra Blanca",9,3.4,10,10280,04,12
"Sierra Blanca",0,0.0,10,10280,05,12
"Sierra Blanca",0,0.0,10,10280,06,12
"Sierra Blanca",33,6.6,10,10280,01,13
"Sierra Blanca",34,8.1,10,10280,02,13
"Sierra Blanca",41,8.7,10,10280,03,13
"Sierra Blanca",0,0.0,10,10280,04,13
"Sierra Blanca",0,0.0,10,10280,05,13
"Sierra Blanca",0,0.0,10,10280,06,13
"Sierra Blanca",20,4.3,10,10280,01,14
"Sierra Blanca",12,2.5,10,10280,02,14
"Sierra Blanca",1,0.3,10,10280,03,14
"Sierra Blanca",0,0.0,10,10280,04,14
"Sierra Blanca",0,0.0,10,10280,05,14
"Sierra Blanca",0,0.0,10,10280,06,14
"Sierra Blanca",10,2.3,10,10280,01,15
"Sierra Blanca",26,6.1,10,10280,02,15
"Sierra Blanca",25,6.2,10,10280,03,15
"Sierra Blanca",3,0.5,10,10280,04,15
"Sierra Blanca",0,0.0,10,10280,05,15
"Sierra Blanca",0,0.0,10,10280,06,15
"Sierra Blanca",36,5.8,10,10280,01,16
"Sierra Blanca",48,14.1,10,10280,02,16
"Sierra Blanca",38,13.2,10,10280,03,16
"Sierra Blanca",0,0.0,10,10280,04,16
"Sierra Blanca",0,0.0,10,10280,05,16
"Sierra Blanca",0,0.0,10,10280,06,16
