location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Murray Summit",15,2.5,7,7250,02,00
"Murray Summit",0,0.0,7,7250,03,00
"Murray Summit",15,4.4,7,7250,03,01
"Murray Summit",0,0.0,7,7250,03,01
"Murray Summit",14,3.6,7,7250,02,02
"Murray Summit",4,0.8,7,7250,03,02
"Murray Summit",4,0.6,7,7250,02,03
"Murray Summit",0,0.0,7,7250,03,03
"Murray Summit",24,4.8,7,7250,02,04
"Murray Summit",0,0.0,7,7250,03,04
"Murray Summit",18,5.8,7,7250,02,05
"Murray Summit",10,3.0,7,7250,03,05
"Murray Summit",8,2.5,7,7250,02,06
"Murray Summit",2,0.8,7,7250,03,06
"Murray Summit",7,1.0,7,7250,02,07
"Murray Summit",0,0.0,7,7250,03,07
"Murray Summit",22,5.4,7,7250,02,08
"Murray Summit",0,0.0,7,7250,03,08
"Murray Summit",13,4.1,7,7250,02,09
"Murray Summit",3,0.9,7,7250,03,09
"Murray Summit",22,5.8,7,7250,02,10
"Murray Summit",14,4.8,7,7250,03,10
"Murray Summit",21,5.0,7,7250,02,11
"Murray Summit",12,4.0,7,7250,03,11
"Murray Summit",2,0.4,7,7250,02,12
"Murray Summit",0,0.0,7,7250,03,12
"Murray Summit",15,4.8,7,7250,02,13
"Murray Summit",0,0.0,7,7250,03,13
"Murray Summit",0,0.0,7,7250,02,14
"Murray Summit",0,0.0,7,7250,03,14
"Murray Summit",0,0.0,7,7250,02,15
"Murray Summit",0,0.0,7,7250,03,15
"Murray Summit",12,4.0,7,7250,02,16
"Murray Summit",6,1.1,7,7250,03,16
