location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Wheeler Peak",57,15.6,10,10120,01,11
"Wheeler Peak",49,15.5,10,10120,02,11
"Wheeler Peak",69,19.3,10,10120,03,11
"Wheeler Peak",69,23.5,10,10120,04,11
"Wheeler Peak",66,27.3,10,10120,05,11
"Wheeler Peak",65,27.9,10,10120,06,11
"Wheeler Peak",6,1.9,10,10120,01,12
"Wheeler Peak",10,3.2,10,10120,02,12
"Wheeler Peak",26,6.4,10,10120,03,12
"Wheeler Peak",26,8.6,10,10120,04,12
"Wheeler Peak",11,5.0,10,10120,05,12
"Wheeler Peak",0,0.0,10,10120,06,12
"Wheeler Peak",20,4.4,10,10120,01,13
"Wheeler Peak",27,6.1,10,10120,02,13
"Wheeler Peak",30,7.2,10,10120,03,13
"Wheeler Peak",29,8.1,10,10120,04,13
"Wheeler Peak",23,8.2,10,10120,05,13
"Wheeler Peak",0,0.0,10,10120,06,13
"Wheeler Peak",23,6.7,10,10120,01,14
"Wheeler Peak",34,7.8,10,10120,02,14
"Wheeler Peak",35,9.3,10,10120,03,14
"Wheeler Peak",39,11.2,10,10120,04,14
"Wheeler Peak",21,8.5,10,10120,05,14
"Wheeler Peak",0,0.0,10,10120,06,14
"Wheeler Peak",12,2.7,10,10120,01,15
"Wheeler Peak",23,4.9,10,10120,02,15
"Wheeler Peak",28,5.8,10,10120,03,15
"Wheeler Peak",17,5.7,10,10120,04,15
"Wheeler Peak",7,3.2,10,10120,05,15
"Wheeler Peak",0,0.0,10,10120,06,15
"Wheeler Peak",20,4.8,10,10120,01,16
"Wheeler Peak",40,8.1,10,10120,02,16
"Wheeler Peak",34,9.6,10,10120,03,16
"Wheeler Peak",37,12.2,10,10120,04,16
"Wheeler Peak",43,13.5,10,10120,05,16
"Wheeler Peak",2,2.2,10,10120,06,16
