location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
Granby,26,4.7,8,8600,01,00
Granby,29,7.4,8,8600,02,00
Granby,27,8.4,8,8600,03,00
Granby,16,5.2,8,8600,04,00
Granby,21,3.3,8,8600,01,01
Granby,23,4.6,8,8600,02,01
Granby,19,5.0,8,8600,03,01
Granby,0,0.0,8,8600,04,01
Granby,16,2.6,8,8600,01,02
Granby,20,3.9,8,8600,02,02
Granby,20,4.1,8,8600,03,02
Granby,0,0.0,8,8600,04,02
Granby,19,4.2,8,8600,01,03
Granby,30,6.7,8,8600,02,03
Granby,32,8.6,8,8600,03,03
Granby,21,7.5,8,8600,04,03
Granby,19,4.2,8,8600,01,04
Granby,20,3.7,8,8600,02,04
Granby,0,0.0,8,8600,03,04
Granby,0,0.0,8,8600,04,04
Granby,27,7.2,8,8600,01,05
Granby,28,6.8,8,8600,02,05
Granby,26,7.3,8,8600,03,05
Granby,0,0.0,8,8600,04,05
Granby,29,7.0,8,8600,01,06
Granby,29,7.6,8,8600,02,06
Granby,30,8.2,8,8600,03,06
Granby,0,0.0,8,8600,04,06
Granby,23,4.6,8,8600,01,07
Granby,34,6.6,8,8600,02,07
Granby,29,8.2,8,8600,03,07
Granby,0,0.0,8,8600,04,07
Granby,30,5.8,8,8600,01,08
Granby,34,8.4,8,8600,02,08
Granby,31,9.2,8,8600,03,08
Granby,20,7.1,8,8600,04,08
Granby,18,3.4,8,8600,01,10
Granby,24,4.6,8,8600,02,10
Granby,24,7.6,8,8600,03,10
Granby,5,0.8,8,8600,04,10
Granby,29,6.4,8,8600,01,12
Granby,40,6.8,8,8600,02,12
Granby,30,8.7,8,8600,03,12
Granby,0,0.0,8,8600,04,12
Granby,16,3.2,8,8600,01,13
Granby,23,4.6,8,8600,02,13
Granby,22,5.4,8,8600,03,13
Granby,10,3.7,8,8600,04,13
Granby,28,6.8,8,8600,01,14
Granby,42,12.4,8,8600,02,14
Granby,45,14.8,8,8600,03,14
Granby,23,8.8,8,8600,04,14
Granby,23,4.0,8,8600,01,15
Granby,31,6.0,8,8600,02,15
Granby,24,6.9,8,8600,03,15
Granby,6,2.0,8,8600,04,15
Granby,28,7.2,8,8600,01,16
Granby,31,8.1,8,8600,02,16
Granby,35,8.8,8,8600,03,16
Granby,18,5.2,8,8600,04,16
