location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Jones Pass",18,3.5,10,10400,01,00
"Jones Pass",35,6.6,10,10400,02,00
"Jones Pass",45,9.7,10,10400,03,00
"Jones Pass",50,12.9,10,10400,04,00
"Jones Pass",41,13.4,10,10400,05,00
"Jones Pass",0,0.0,10,10400,06,00
"Jones Pass",,6.0,10,10400,01,01
"Jones Pass",,7.9,10,10400,02,01
"Jones Pass",111,9.9,10,10400,03,01
"Jones Pass",54,13.6,10,10400,04,01
"Jones Pass",43,14.7,10,10400,05,01
"Jones Pass",1,1.1,10,10400,06,01
"Jones Pass",121,5.0,10,10400,01,02
"Jones Pass",29,6.9,10,10400,02,02
"Jones Pass",38,8.7,10,10400,03,02
"Jones Pass",35,9.7,10,10400,04,02
"Jones Pass",14,5.6,10,10400,05,02
"Jones Pass",0,0.0,10,10400,06,02
"Jones Pass",30,6.6,10,10400,01,03
"Jones Pass",34,8.3,10,10400,02,03
"Jones Pass",52,11.3,10,10400,03,03
"Jones Pass",64,17.2,10,10400,04,03
"Jones Pass",60,20.6,10,10400,05,03
"Jones Pass",17,6.6,10,10400,06,03
"Jones Pass",28,5.6,10,10400,01,04
"Jones Pass",36,7.4,10,10400,02,04
"Jones Pass",46,9.8,10,10400,03,04
"Jones Pass",32,11.2,10,10400,04,04
"Jones Pass",28,10.0,10,10400,05,04
"Jones Pass",0,0.0,10,10400,06,04
"Jones Pass",25,4.9,10,10400,01,05
"Jones Pass",36,7.4,10,10400,02,05
"Jones Pass",40,9.2,10,10400,03,05
"Jones Pass",53,12.8,10,10400,04,05
"Jones Pass",55,14.6,10,10400,05,05
"Jones Pass",6,2.4,10,10400,06,05
"Jones Pass",46,11.4,10,10400,01,06
"Jones Pass",55,14.3,10,10400,02,06
"Jones Pass",55,16.5,10,10400,03,06
"Jones Pass",61,19.2,10,10400,04,06
"Jones Pass",52,18.8,10,10400,05,06
"Jones Pass",6,2.7,10,10400,06,06
"Jones Pass",35,8.0,10,10400,01,07
"Jones Pass",125,9.5,10,10400,02,07
"Jones Pass",54,12.6,10,10400,03,07
"Jones Pass",54,15.4,10,10400,04,07
"Jones Pass",52,18.4,10,10400,05,07
"Jones Pass",17,6.4,10,10400,06,07
"Jones Pass",34,7.0,10,10400,01,08
"Jones Pass",44,10.6,10,10400,02,08
"Jones Pass",56,14.4,10,10400,03,08
"Jones Pass",73,18.4,10,10400,04,08
"Jones Pass",57,21.3,10,10400,05,08
"Jones Pass",34,13.1,10,10400,06,08
"Jones Pass",36,8.9,10,10400,01,09
"Jones Pass",48,12.1,10,10400,02,09
"Jones Pass",56,14.3,10,10400,03,09
"Jones Pass",57,16.4,10,10400,04,09
"Jones Pass",54,19.5,10,10400,05,09
"Jones Pass",10,3.5,10,10400,06,09
"Jones Pass",23,3.9,10,10400,01,10
"Jones Pass",29,6.0,10,10400,02,10
"Jones Pass",39,8.5,10,10400,03,10
"Jones Pass",37,10.7,10,10400,04,10
"Jones Pass",49,13.8,10,10400,05,10
"Jones Pass",10,3.9,10,10400,06,10
"Jones Pass",38,9.0,10,10400,01,11
"Jones Pass",49,12.3,10,10400,02,11
"Jones Pass",56,15.2,10,10400,03,11
"Jones Pass",75,20.5,10,10400,04,11
"Jones Pass",84,25.4,10,10400,05,11
"Jones Pass",58,22.2,10,10400,06,11
"Jones Pass",16,3.2,10,10400,01,12
"Jones Pass",28,5.7,10,10400,02,12
"Jones Pass",39,8.4,10,10400,03,12
"Jones Pass",23,7.9,10,10400,04,12
"Jones Pass",11,3.5,10,10400,05,12
"Jones Pass",0,0.0,10,10400,06,12
"Jones Pass",23,4.2,10,10400,01,13
"Jones Pass",31,5.7,10,10400,02,13
"Jones Pass",38,7.9,10,10400,03,13
"Jones Pass",44,11.7,10,10400,04,13
"Jones Pass",49,15.1,10,10400,05,13
"Jones Pass",24,8.2,10,10400,06,13
"Jones Pass",30,5.9,10,10400,01,14
"Jones Pass",56,10.6,10,10400,02,14
"Jones Pass",57,14.2,10,10400,03,14
"Jones Pass",66,18.8,10,10400,04,14
"Jones Pass",59,22.0,10,10400,05,14
"Jones Pass",24,9.3,10,10400,06,14
"Jones Pass",33,7.5,10,10400,01,15
"Jones Pass",35,9.1,10,10400,02,15
"Jones Pass",50,12.2,10,10400,03,15
"Jones Pass",39,13.2,10,10400,04,15
"Jones Pass",40,14.0,10,10400,05,15
"Jones Pass",31,12.5,10,10400,06,15
"Jones Pass",35,8.5,10,10400,01,16
"Jones Pass",49,10.5,10,10400,02,16
"Jones Pass",48,12.1,10,10400,03,16
"Jones Pass",70,17.1,10,10400,04,16
"Jones Pass",65,18.6,10,10400,05,16
"Jones Pass",32,11.3,10,10400,06,16
