location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
Telluride,26,4.3,8,8800,01,00
Telluride,30,7.7,8,8800,02,00
Telluride,33,9.3,8,8800,03,00
Telluride,0,0.0,8,8800,04,00
Telluride,19,3.0,8,8800,01,01
Telluride,26,5.6,8,8800,02,01
Telluride,19,5.6,8,8800,03,01
Telluride,0,0.0,8,8800,04,01
Telluride,23,4.2,8,8800,01,02
Telluride,20,4.4,8,8800,02,02
Telluride,16,5.1,8,8800,03,02
Telluride,0,0.0,8,8800,04,02
Telluride,18,1.4,8,8800,01,03
Telluride,18,5.0,8,8800,02,03
Telluride,20,6.7,8,8800,03,03
Telluride,0,0.0,8,8800,04,03
Telluride,22,4.9,8,8800,01,04
Telluride,28,6.8,8,8800,02,04
Telluride,12,4.5,8,8800,03,04
Telluride,0,0.0,8,8800,04,04
Telluride,24,5.9,8,8800,01,05
Telluride,32,8.3,8,8800,02,05
Telluride,31,9.0,8,8800,04,05
Telluride,3,0.8,8,8800,04,05
Telluride,25,4.7,8,8800,01,06
Telluride,21,5.0,8,8800,02,06
Telluride,26,6.7,8,8800,03,06
Telluride,0,0.0,8,8800,04,06
Telluride,19,4.2,8,8800,01,07
Telluride,32,7.5,8,8800,02,07
Telluride,9,2.1,8,8800,03,07
Telluride,0,0.0,8,8800,04,07
Telluride,38,7.8,8,8800,01,08
Telluride,40,10.9,8,8800,02,08
Telluride,30,10.8,8,8800,03,08
Telluride,3,1.0,8,8800,04,08
Telluride,27,5.1,8,8800,01,10
Telluride,34,7.6,8,8800,02,10
Telluride,34,10.2,8,8800,03,10
Telluride,2,0.1,8,8800,04,10
Telluride,21,4.2,8,8800,01,12
Telluride,29,7.0,8,8800,02,12
Telluride,12,4.8,8,8800,03,12
Telluride,0,0.0,8,8800,04,12
Telluride,20,3.4,8,8800,01,13
Telluride,26,6.0,8,8800,02,13
Telluride,20,6.1,8,8800,03,13
Telluride,0,0.0,8,8800,04,13
Telluride,16,4.0,8,8800,01,14
Telluride,30,6.8,8,8800,02,14
Telluride,26,7.6,8,8800,03,14
Telluride,4,0.6,8,8800,04,14
Telluride,24,5.2,8,8800,01,15
Telluride,36,7.2,8,8800,02,15
Telluride,17,5.9,8,8800,03,15
Telluride,0,0.0,8,8800,04,15
