location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Park Cone",,1.3,9,9600,01,00
"Park Cone",,3.8,9,9600,02,00
"Park Cone",,7.1,9,9600,03,00
"Park Cone",,9.0,9,9600,04,00
"Park Cone",,2.1,9,9600,05,00
"Park Cone",,0.0,9,9600,06,00
"Park Cone",,1.9,9,9600,01,01
"Park Cone",,2.2,9,9600,02,01
"Park Cone",,3.9,9,9600,03,01
"Park Cone",,5.9,9,9600,04,01
"Park Cone",,0.0,9,9600,05,01
"Park Cone",,0.0,9,9600,06,01
"Park Cone",,2.5,9,9600,01,02
"Park Cone",,3.3,9,9600,02,02
"Park Cone",,4.6,9,9600,03,02
"Park Cone",,6.0,9,9600,04,02
"Park Cone",,0.0,9,9600,05,02
"Park Cone",,0.0,9,9600,06,02
"Park Cone",,4.2,9,9600,01,03
"Park Cone",,4.9,9,9600,02,03
"Park Cone",,7.7,9,9600,03,03
"Park Cone",,9.6,9,9600,04,03
"Park Cone",,3.7,9,9600,05,03
"Park Cone",,0.0,9,9600,06,03
"Park Cone",23,4.2,9,9600,01,04
"Park Cone",33,6.9,9,9600,02,04
"Park Cone",35,8.4,9,9600,03,04
"Park Cone",26,8.2,9,9600,04,04
"Park Cone",5,4.8,9,9600,05,04
"Park Cone",0,0.0,9,9600,06,04
"Park Cone",20,3.7,9,9600,01,05
"Park Cone",37,8.1,9,9600,02,05
"Park Cone",40,9.6,9,9600,03,05
"Park Cone",40,10.4,9,9600,04,05
"Park Cone",15,7.6,9,9600,05,05
"Park Cone",1,0.0,9,9600,06,05
"Park Cone",27,6.0,9,9600,01,06
"Park Cone",35,7.6,9,9600,02,06
"Park Cone",35,8.7,9,9600,03,06
"Park Cone",40,10.9,9,9600,04,06
"Park Cone",1,3.3,9,9600,05,06
"Park Cone",1,0.0,9,9600,06,06
"Park Cone",22,3.9,9,9600,01,07
"Park Cone",25,4.7,9,9600,02,07
"Park Cone",37,6.7,9,9600,03,07
"Park Cone",30,7.4,9,9600,04,07
"Park Cone",1,2.0,9,9600,05,07
"Park Cone",1,0.0,9,9600,06,07
"Park Cone",29,5.2,9,9600,01,08
"Park Cone",48,10.9,9,9600,02,08
"Park Cone",52,14.0,9,9600,03,08
"Park Cone",57,16.5,9,9600,04,08
"Park Cone",29,13.5,9,9600,05,08
"Park Cone",0,0.0,9,9600,06,08
"Park Cone",27,5.7,9,9600,01,09
"Park Cone",34,7.8,9,9600,02,09
"Park Cone",41,9.9,9,9600,03,09
"Park Cone",46,12.0,9,9600,04,09
"Park Cone",10,5.3,9,9600,05,09
"Park Cone",0,0.0,9,9600,06,09
"Park Cone",21,4.0,9,9600,01,10
"Park Cone",28,5.6,9,9600,02,10
"Park Cone",36,8.0,9,9600,03,10
"Park Cone",36,9.7,9,9600,04,10
"Park Cone",11,6.0,9,9600,05,10
"Park Cone",0,0.0,9,9600,06,10
"Park Cone",37,7.0,9,9600,01,11
"Park Cone",35,8.6,9,9600,02,11
"Park Cone",47,10.9,9,9600,03,11
"Park Cone",48,13.8,9,9600,04,11
"Park Cone",35,13.8,9,9600,05,11
"Park Cone",0,0.0,9,9600,06,11
"Park Cone",17,3.4,9,9600,01,12
"Park Cone",28,5.9,9,9600,02,12
"Park Cone",35,7.6,9,9600,03,12
"Park Cone",28,7.8,9,9600,04,12
"Park Cone",2,0.6,9,9600,05,12
"Park Cone",0,0.0,9,9600,06,12
"Park Cone",19,2.8,9,9600,01,13
"Park Cone",30,4.8,9,9600,02,13
"Park Cone",29,5.5,9,9600,03,13
"Park Cone",31,7.1,9,9600,04,13
"Park Cone",16,5.2,9,9600,05,13
"Park Cone",0,0.0,9,9600,06,13
"Park Cone",24,4.9,9,9600,01,14
"Park Cone",44,7.8,9,9600,02,14
"Park Cone",49,11.1,9,9600,03,14
"Park Cone",52,13.3,9,9600,04,14
"Park Cone",26,9.9,9,9600,05,14
"Park Cone",0,0.0,9,9600,06,14
"Park Cone",25,4.5,9,9600,01,15
"Park Cone",26,5.1,9,9600,02,15
"Park Cone",36,6.7,9,9600,03,15
"Park Cone",27,7.5,9,9600,04,15
"Park Cone",12,3.8,9,9600,05,15
"Park Cone",0,0.0,9,9600,06,15
"Park Cone",23,4.5,9,9600,01,16
"Park Cone",30,6.4,9,9600,02,16
"Park Cone",28,7.0,9,9600,03,16
"Park Cone",34,8.4,9,9600,04,16
"Park Cone",14,6.0,9,9600,05,16
"Park Cone",0,0.0,9,9600,06,16
