location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Fish Lake Airstrip",93,27.1,5,5650,01,00
"Fish Lake Airstrip",108,40.8,5,5650,03,00
"Fish Lake Airstrip",55,13.7,5,5650,01,01
"Fish Lake Airstrip",64,20.5,5,5650,03,01
"Fish Lake Airstrip",97,26.5,5,5650,01,02
"Fish Lake Airstrip",116,42.8,5,5650,03,02
"Fish Lake Airstrip",65,23.3,5,5650,01,03
"Fish Lake Airstrip",116,41.3,5,5650,03,03
"Fish Lake Airstrip",99,28.3,5,5650,02,04
"Fish Lake Airstrip",82,34.2,5,5650,03,04
"Fish Lake Airstrip",49,12.2,5,5650,01,05
"Fish Lake Airstrip",76,18.6,5,5650,03,05
"Fish Lake Airstrip",89,24.9,5,5650,01,06
"Fish Lake Airstrip",105,40.8,5,5650,03,06
"Fish Lake Airstrip",72,23.2,5,5650,01,07
"Fish Lake Airstrip",76,31.8,5,5650,03,07
"Fish Lake Airstrip",,27.5,5,5650,03,08
"Fish Lake Airstrip",134,46.8,5,5650,04,08
"Fish Lake Airstrip",69,22.7,5,5650,01,09
"Fish Lake Airstrip",103,36.4,5,5650,03,09
"Fish Lake Airstrip",58,18.0,5,5650,01,10
"Fish Lake Airstrip",66,23.1,5,5650,03,10
"Fish Lake Airstrip",74,26.2,5,5650,01,11
"Fish Lake Airstrip",,41.0,5,5650,04,11
"Fish Lake Airstrip",98,34.8,5,5650,02,12
"Fish Lake Airstrip",100,44.9,5,5650,04,12
"Fish Lake Airstrip",91,32.0,5,5650,03,13
"Fish Lake Airstrip",131,57.4,5,5650,04,14
"Fish Lake Airstrip",62,22.3,5,5650,01,15
"Fish Lake Airstrip",60,25.5,5,5650,04,15
"Fish Lake Airstrip",69,20.0,5,5650,01,16
"Fish Lake Airstrip",100,38.0,5,5650,03,16
