location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Elk Butte",68,19.0,5,5690,01,00
"Elk Butte",151,30.8,5,5690,02,00
"Elk Butte",,40.0,5,5690,03,00
"Elk Butte",,46.4,5,5690,04,00
"Elk Butte",,35.1,5,5690,05,00
"Elk Butte",,14.1,5,5690,06,00
"Elk Butte",41,9.5,5,5690,01,01
"Elk Butte",54,13.0,5,5690,02,01
"Elk Butte",65,18.2,5,5690,03,01
"Elk Butte",62,21.3,5,5690,04,01
"Elk Butte",54,21.2,5,5690,05,01
"Elk Butte",0,0.0,5,5690,06,01
"Elk Butte",65,19.6,5,5690,01,02
"Elk Butte",124,36.3,5,5690,02,02
"Elk Butte",123,42.8,5,5690,03,02
"Elk Butte",134,52.9,5,5690,04,02
"Elk Butte",105,49.8,5,5690,05,02
"Elk Butte",65,34.7,5,5690,06,02
"Elk Butte",40,9.3,5,5690,01,03
"Elk Butte",55,18.3,5,5690,02,03
"Elk Butte",75,23.9,5,5690,03,03
"Elk Butte",88,34.4,5,5690,04,03
"Elk Butte",68,28.3,5,5690,05,03
"Elk Butte",18,8.4,5,5690,06,03
"Elk Butte",66,19.1,5,5690,01,04
"Elk Butte",100,30.1,5,5690,02,04
"Elk Butte",97,33.9,5,5690,03,04
"Elk Butte",90,36.6,5,5690,04,04
"Elk Butte",57,25.8,5,5690,05,04
"Elk Butte",14,7.0,5,5690,06,04
"Elk Butte",40,9.9,5,5690,01,05
"Elk Butte",40,12.7,5,5690,02,05
"Elk Butte",44,13.5,5,5690,03,05
"Elk Butte",59,18.8,5,5690,04,05
"Elk Butte",35,15.1,5,5690,05,05
"Elk Butte",0,0.0,5,5690,06,05
"Elk Butte",39,8.7,5,5690,01,06
"Elk Butte",93,23.6,5,5690,02,06
"Elk Butte",99,28.9,5,5690,03,06
"Elk Butte",96,33.7,5,5690,04,06
"Elk Butte",72,30.1,5,5690,05,06
"Elk Butte",1,3.3,5,5690,06,06
"Elk Butte",51,14.5,5,5690,01,07
"Elk Butte",73,22.3,5,5690,02,07
"Elk Butte",98,29.6,5,5690,03,07
"Elk Butte",74,29.5,5,5690,04,07
"Elk Butte",51,24.0,5,5690,05,07
"Elk Butte",3,1.4,5,5690,06,07
"Elk Butte",71,16.7,5,5690,01,08
"Elk Butte",117,30.1,5,5690,02,08
"Elk Butte",116,39.0,5,5690,03,08
"Elk Butte",144,48.7,5,5690,04,08
"Elk Butte",124,51.5,5,5690,05,08
"Elk Butte",55,27.4,5,5690,06,08
"Elk Butte",54,12.5,5,5690,01,09
"Elk Butte",63,20.0,5,5690,02,09
"Elk Butte",71,23.9,5,5690,03,09
"Elk Butte",104,33.9,5,5690,04,09
"Elk Butte",74,32.7,5,5690,05,09
"Elk Butte",13,7.1,5,5690,06,09
"Elk Butte",44,10.3,5,5690,01,10
"Elk Butte",53,15.2,5,5690,02,10
"Elk Butte",58,18.5,5,5690,03,10
"Elk Butte",62,22.0,5,5690,04,10
"Elk Butte",53,18.7,5,5690,05,10
"Elk Butte",8,3.9,5,5690,06,10
"Elk Butte",58,13.0,5,5690,01,11
"Elk Butte",75,24.2,5,5690,02,11
"Elk Butte",121,33.8,5,5690,03,11
"Elk Butte",108,41.6,5,5690,04,11
"Elk Butte",131,52.1,5,5690,05,11
"Elk Butte",86,40.4,5,5690,06,11
"Elk Butte",34,10.5,5,5690,01,12
"Elk Butte",79,22.6,5,5690,02,12
"Elk Butte",98,30.4,5,5690,03,12
"Elk Butte",101,39.1,5,5690,04,12
"Elk Butte",70,30.5,5,5690,05,12
"Elk Butte",25,11.7,5,5690,06,12
"Elk Butte",53,12.6,5,5690,01,13
"Elk Butte",76,20.9,5,5690,02,13
"Elk Butte",84,25.9,5,5690,03,13
"Elk Butte",74,29.7,5,5690,04,13
"Elk Butte",66,28.8,5,5690,05,13
"Elk Butte",7,3.2,5,5690,06,13
"Elk Butte",41,12.8,5,5690,01,14
"Elk Butte",72,21.4,5,5690,02,14
"Elk Butte",100,32.2,5,5690,03,14
"Elk Butte",108,42.8,5,5690,04,14
"Elk Butte",96,42.6,5,5690,05,14
"Elk Butte",31,15.2,5,5690,06,14
"Elk Butte",36,10.5,5,5690,01,15
"Elk Butte",47,17.3,5,5690,02,15
"Elk Butte",49,18.5,5,5690,03,15
"Elk Butte",41,17.9,5,5690,04,15
"Elk Butte",26,12.9,5,5690,05,15
"Elk Butte",0,0.0,5,5690,06,15
"Elk Butte",54,14.6,5,5690,01,16
"Elk Butte",86,25.8,5,5690,02,16
"Elk Butte",79,30.8,5,5690,03,16
"Elk Butte",94,38.1,5,5690,04,16
"Elk Butte",50,23.3,5,5690,05,16
"Elk Butte",0,0.0,5,5690,06,16
