location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Finley Corrals Am",,12.0,5,6000,03,00
"Finley Corrals Am",59,23.0,5,6000,03,00
"Finley Corrals Am",39,15.6,5,6000,03,00
"Finley Corrals Am",,5.0,5,6000,09,00
"Finley Corrals Am",24,5.8,5,6000,01,01
"Finley Corrals Am",28,7.0,5,6000,02,01
"Finley Corrals Am",2,0.7,5,6000,03,01
"Finley Corrals Am",,3.5,5,6000,09,01
"Finley Corrals Am",,0.0,5,6000,11,00
"Finley Corrals Am",,13.2,5,6000,03,02
"Finley Corrals Am",42,15.1,5,6000,02,02
"Finley Corrals Am",42,17.2,5,6000,03,02
"Finley Corrals Am",,5.0,5,6000,09,02
"Finley Corrals Am",15,5.4,5,6000,01,03
"Finley Corrals Am",18,6.5,5,6000,02,03
"Finley Corrals Am",15,5.2,5,6000,03,03
"Finley Corrals Am",,5.0,5,6000,09,03
"Finley Corrals Am",60,19.2,5,6000,02,04
"Finley Corrals Am",27,12.1,5,6000,07,04
"Finley Corrals Am",,2.3,5,6000,09,04
"Finley Corrals Am",18,4.7,5,6000,01,05
"Finley Corrals Am",38,13.7,5,6000,02,05
"Finley Corrals Am",13,3.9,5,6000,03,05
"Finley Corrals Am",0,0.0,5,6000,09,05
"Finley Corrals Am",74,20.0,5,6000,02,06
"Finley Corrals Am",65,21.4,5,6000,02,06
"Finley Corrals Am",,20.4,5,6000,07,06
"Finley Corrals Am",45,19.4,5,6000,04,06
"Finley Corrals Am",11,3.2,5,6000,02,07
"Finley Corrals Am",56,11.8,5,6000,03,07
"Finley Corrals Am",24,9.6,5,6000,03,07
"Finley Corrals Am",,0.0,5,6000,09,07
"Finley Corrals Am",45,10.4,5,6000,01,08
"Finley Corrals Am",36,11.5,5,6000,02,08
"Finley Corrals Am",42,15.5,5,6000,03,08
"Finley Corrals Am",37,9.3,5,6000,01,09
"Finley Corrals Am",30,7.8,5,6000,02,09
"Finley Corrals Am",28,9.8,5,6000,03,09
"Finley Corrals Am",39,9.8,5,6000,01,10
"Finley Corrals Am",21,6.5,5,6000,02,12
"Finley Corrals Am",33,10.6,5,6000,04,12
"Finley Corrals Am",19,4.8,5,6000,02,13
"Finley Corrals Am",2,1.0,5,6000,01,14
"Finley Corrals Am",12,3.6,5,6000,03,14
"Finley Corrals Am",0,0.0,5,6000,02,15
"Finley Corrals Am",0,0.0,5,6000,03,15
"Finley Corrals Am",36,8.3,5,6000,01,16
"Finley Corrals Am",47,16.0,5,6000,02,16
"Finley Corrals Am",32,12.8,5,6000,03,16
"Finley Corrals Am",23,10.4,5,6000,04,16
"Finley Corrals Am",0,0.0,5,6000,05,16
"Finley Corrals Am",0,0.0,5,6000,06,16
