location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Coronado Trail",2,0.2,8,8350,01,00
"Coronado Trail",0,0.0,8,8350,01,00
"Coronado Trail",0,0.0,8,8350,02,00
"Coronado Trail",0,0.0,8,8350,03,00
"Coronado Trail",0,0.0,8,8350,01,01
"Coronado Trail",10,2.6,8,8350,02,01
"Coronado Trail",7,1.8,8,8350,03,01
"Coronado Trail",0,0.0,8,8350,03,01
"Coronado Trail",4,0.6,8,8350,02,02
"Coronado Trail",4,0.6,8,8350,02,02
"Coronado Trail",0,0.0,8,8350,02,02
"Coronado Trail",0,0.0,8,8350,03,02
"Coronado Trail",6,1.6,8,8350,01,03
"Coronado Trail",0,0.0,8,8350,01,03
"Coronado Trail",11,2.2,8,8350,03,03
"Coronado Trail",0,0.0,8,8350,04,03
"Coronado Trail",1,0.3,8,8350,12,03
"Coronado Trail",4,1.1,8,8350,01,04
"Coronado Trail",7,1.3,8,8350,02,04
"Coronado Trail",0,0.0,8,8350,03,04
"Coronado Trail",0,0.0,8,8350,12,04
"Coronado Trail",13,5.0,8,8350,02,05
"Coronado Trail",11,3.9,8,8350,02,05
"Coronado Trail",0,0.0,8,8350,03,05
"Coronado Trail",0,0.0,8,8350,12,05
"Coronado Trail",2,0.5,8,8350,01,06
"Coronado Trail",0,0.0,8,8350,02,06
"Coronado Trail",0,0.0,8,8350,03,06
"Coronado Trail",0,0.0,8,8350,12,06
"Coronado Trail",12,1.2,8,8350,01,07
"Coronado Trail",5,1.4,8,8350,02,07
"Coronado Trail",0,0.0,8,8350,04,07
"Coronado Trail",12,2.1,8,8350,12,07
"Coronado Trail",21,5.3,8,8350,01,08
"Coronado Trail",10,2.5,8,8350,12,08
"Coronado Trail",5,1.5,8,8350,01,09
"Coronado Trail",0,0.0,8,8350,02,09
"Coronado Trail",0,0.0,8,8350,03,09
"Coronado Trail",10,2.3,8,8350,12,09
"Coronado Trail",44,10.0,8,8350,01,10
"Coronado Trail",35,11.2,8,8350,02,10
"Coronado Trail",17,7.6,8,8350,03,10
"Coronado Trail",9,2.6,8,8350,01,12
"Coronado Trail",0,0.0,8,8350,02,12
"Coronado Trail",0,0.0,8,8350,02,12
"Coronado Trail",0,0.0,8,8350,03,12
"Coronado Trail",10,2.0,8,8350,12,12
"Coronado Trail",4,1.2,8,8350,01,13
"Coronado Trail",0,0.0,8,8350,02,13
"Coronado Trail",0,0.0,8,8350,04,13
"Coronado Trail",0,0.0,8,8350,12,13
"Coronado Trail",0,0.0,8,8350,01,14
"Coronado Trail",0,0.0,8,8350,02,14
"Coronado Trail",0,0.0,8,8350,03,14
"Coronado Trail",0,0.0,8,8350,12,14
"Coronado Trail",8,0.8,8,8350,01,15
"Coronado Trail",0,0.0,8,8350,02,15
"Coronado Trail",0,0.0,8,8350,03,15
"Coronado Trail",7,1.4,8,8350,12,15
"Coronado Trail",10,2.8,8,8350,01,16
"Coronado Trail",0,0.0,8,8350,03,16
