location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Hairpin Turn",40,9.0,9,9460,01,00
"Hairpin Turn",40,12.2,9,9460,02,00
"Hairpin Turn",38,12.3,9,9460,03,00
"Hairpin Turn",21,8.0,9,9460,04,00
"Hairpin Turn",31,7.5,9,9460,01,01
"Hairpin Turn",42,10.9,9,9460,02,01
"Hairpin Turn",39,11.4,9,9460,03,01
"Hairpin Turn",43,14.0,9,9460,04,01
"Hairpin Turn",20,3.7,9,9460,01,02
"Hairpin Turn",27,5.4,9,9460,02,02
"Hairpin Turn",33,8.6,9,9460,03,02
"Hairpin Turn",12,4.5,9,9460,04,02
"Hairpin Turn",26,5.0,9,9460,01,03
"Hairpin Turn",39,8.9,9,9460,02,03
"Hairpin Turn",48,13.0,9,9460,03,03
"Hairpin Turn",30,10.2,9,9460,04,03
"Hairpin Turn",30,7.0,9,9460,01,04
"Hairpin Turn",34,8.6,9,9460,02,04
"Hairpin Turn",25,8.1,9,9460,03,04
"Hairpin Turn",18,6.4,9,9460,04,04
"Hairpin Turn",31,8.7,9,9460,01,05
"Hairpin Turn",38,10.6,9,9460,02,05
"Hairpin Turn",42,11.2,9,9460,03,05
"Hairpin Turn",22,7.5,9,9460,04,05
"Hairpin Turn",47,13.2,9,9460,01,06
"Hairpin Turn",47,13.2,9,9460,01,06
"Hairpin Turn",48,15.2,9,9460,02,06
"Hairpin Turn",56,18.0,9,9460,03,06
"Hairpin Turn",32,13.4,9,9460,04,06
"Hairpin Turn",34,8.8,9,9460,01,07
"Hairpin Turn",43,11.4,9,9460,02,07
"Hairpin Turn",39,11.5,9,9460,03,07
"Hairpin Turn",26,10.8,9,9460,04,07
"Hairpin Turn",37,8.5,9,9460,01,08
"Hairpin Turn",46,13.4,9,9460,02,08
"Hairpin Turn",54,16.0,9,9460,03,08
"Hairpin Turn",42,15.9,9,9460,04,08
"Hairpin Turn",42,9.6,9,9460,01,09
"Hairpin Turn",48,12.9,9,9460,02,09
"Hairpin Turn",47,15.8,9,9460,03,09
"Hairpin Turn",40,14.9,9,9460,04,09
"Hairpin Turn",36,8.8,9,9460,01,10
"Hairpin Turn",45,11.7,9,9460,02,10
"Hairpin Turn",47,13.8,9,9460,03,10
"Hairpin Turn",40,13.1,9,9460,04,10
"Hairpin Turn",53,16.2,9,9460,01,11
"Hairpin Turn",60,17.9,9,9460,02,11
"Hairpin Turn",67,22.7,9,9460,03,11
"Hairpin Turn",72,27.6,9,9460,04,11
"Hairpin Turn",34,8.3,9,9460,01,12
"Hairpin Turn",52,14.1,9,9460,02,12
"Hairpin Turn",30,10.2,9,9460,03,12
"Hairpin Turn",12,4.6,9,9460,04,12
"Hairpin Turn",22,3.8,9,9460,01,13
"Hairpin Turn",33,7.9,9,9460,02,13
"Hairpin Turn",40,10.7,9,9460,03,13
"Hairpin Turn",42,13.2,9,9460,04,13
"Hairpin Turn",39,9.7,9,9460,01,14
"Hairpin Turn",62,18.1,9,9460,02,14
"Hairpin Turn",62,21.4,9,9460,03,14
"Hairpin Turn",48,18.5,9,9460,04,14
"Hairpin Turn",30,8.3,9,9460,01,15
"Hairpin Turn",43,10.9,9,9460,02,15
"Hairpin Turn",35,11.6,9,9460,03,15
"Hairpin Turn",29,11.5,9,9460,04,15
"Hairpin Turn",36,8.2,9,9460,01,16
"Hairpin Turn",41,13.5,9,9460,02,16
"Hairpin Turn",45,14.2,9,9460,03,16
"Hairpin Turn",43,13.4,9,9460,04,16
