location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Grand Targhee",71,19.7,9,9260,01,07
"Grand Targhee",80,23.7,9,9260,02,07
"Grand Targhee",108,32.1,9,9260,03,07
"Grand Targhee",96,35.8,9,9260,04,07
"Grand Targhee",89,41.9,9,9260,05,07
"Grand Targhee",42,20.3,9,9260,06,07
"Grand Targhee",75,21.3,9,9260,01,08
"Grand Targhee",101,32.7,9,9260,02,08
"Grand Targhee",112,39.7,9,9260,03,08
"Grand Targhee",139,49.7,9,9260,04,08
"Grand Targhee",129,54.6,9,9260,05,08
"Grand Targhee",113,56.8,9,9260,06,08
"Grand Targhee",63,17.8,9,9260,01,09
"Grand Targhee",87,26.6,9,9260,02,09
"Grand Targhee",96,32.5,9,9260,03,09
"Grand Targhee",127,42.8,9,9260,04,09
"Grand Targhee",125,52.9,9,9260,05,09
"Grand Targhee",78,39.2,9,9260,06,09
"Grand Targhee",58,14.8,9,9260,01,10
"Grand Targhee",96,23.8,9,9260,02,10
"Grand Targhee",90,28.0,9,9260,03,10
"Grand Targhee",105,34.1,9,9260,04,10
"Grand Targhee",115,43.2,9,9260,05,10
"Grand Targhee",108,46.8,9,9260,06,10
"Grand Targhee",82,24.3,9,9260,01,11
"Grand Targhee",101,33.6,9,9260,02,11
"Grand Targhee",112,38.8,9,9260,03,11
"Grand Targhee",136,48.8,9,9260,04,11
"Grand Targhee",170,62.4,9,9260,05,11
"Grand Targhee",151,70.2,9,9260,06,11
"Grand Targhee",54,15.2,9,9260,01,12
"Grand Targhee",72,22.3,9,9260,02,12
"Grand Targhee",103,30.1,9,9260,03,12
"Grand Targhee",101,37.5,9,9260,04,12
"Grand Targhee",92,37.6,9,9260,05,12
"Grand Targhee",66,31.5,9,9260,06,12
"Grand Targhee",71,20.0,9,9260,01,13
"Grand Targhee",91,25.6,9,9260,02,13
"Grand Targhee",97,29.0,9,9260,03,13
"Grand Targhee",97,35.0,9,9260,04,13
"Grand Targhee",103,41.8,9,9260,05,13
"Grand Targhee",72,31.0,9,9260,06,13
"Grand Targhee",77,21.5,9,9260,01,14
"Grand Targhee",97,27.0,9,9260,02,14
"Grand Targhee",116,37.8,9,9260,03,14
"Grand Targhee",147,49.6,9,9260,04,14
"Grand Targhee",139,55.5,9,9260,05,14
"Grand Targhee",83,39.5,9,9260,06,14
"Grand Targhee",70,19.4,9,9260,01,15
"Grand Targhee",85,27.8,9,9260,02,15
"Grand Targhee",92,31.2,9,9260,03,15
"Grand Targhee",83,33.0,9,9260,04,15
"Grand Targhee",80,35.5,9,9260,05,15
"Grand Targhee",53,26.3,9,9260,06,15
"Grand Targhee",64,17.7,9,9260,01,16
"Grand Targhee",101,27.6,9,9260,02,16
"Grand Targhee",85,30.4,9,9260,03,16
"Grand Targhee",109,39.1,9,9260,04,16
"Grand Targhee",95,42.1,9,9260,05,16
"Grand Targhee",67,33.1,9,9260,06,16
