location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Lamb Butte",38,11.3,4,4900,01,02
"Lamb Butte",40,13.9,4,4900,02,02
"Lamb Butte",47,16.5,4,4900,03,02
"Lamb Butte",38,11.4,4,4900,01,03
"Lamb Butte",40,13.0,4,4900,02,03
"Lamb Butte",39,15.2,4,4900,03,03
"Lamb Butte",33,8.8,4,4900,01,04
"Lamb Butte",39,11.5,4,4900,02,04
"Lamb Butte",14,4.1,4,4900,01,05
"Lamb Butte",19,5.2,4,4900,03,05
"Lamb Butte",60,15.9,4,4900,01,06
"Lamb Butte",55,18.6,4,4900,02,06
"Lamb Butte",52,19.3,4,4900,03,06
"Lamb Butte",47,17.1,4,4900,01,07
"Lamb Butte",60,18.5,4,4900,02,07
"Lamb Butte",38,8.2,4,4900,12,07
"Lamb Butte",50,13.5,4,4900,01,08
"Lamb Butte",45,14.3,4,4900,03,08
"Lamb Butte",46,14.8,4,4900,04,08
"Lamb Butte",30,8.4,4,4900,01,11
"Lamb Butte",41,11.5,4,4900,02,11
"Lamb Butte",59,17.0,4,4900,03,11
"Lamb Butte",48,12.1,4,4900,01,12
"Lamb Butte",46,15.0,4,4900,02,12
"Lamb Butte",64,20.5,4,4900,03,12
"Lamb Butte",42,14.8,4,4900,01,13
"Lamb Butte",43,14.8,4,4900,03,13
"Lamb Butte",42,16.0,4,4900,03,13
"Lamb Butte",53,13.0,4,4900,02,14
"Lamb Butte",46,15.8,4,4900,03,14
"Lamb Butte",29,8.0,4,4900,01,15
"Lamb Butte",22,7.6,4,4900,03,15
