location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"June Lake",,17.4,4,3440,01,00
"June Lake",,41.6,4,3440,02,00
"June Lake",,52.1,4,3440,03,00
"June Lake",,58.5,4,3440,04,00
"June Lake",,48.7,4,3440,05,00
"June Lake",,29.1,4,3440,06,00
"June Lake",,11.8,4,3440,01,01
"June Lake",,18.1,4,3440,02,01
"June Lake",,24.4,4,3440,03,01
"June Lake",,25.3,4,3440,04,01
"June Lake",,22.1,4,3440,05,01
"June Lake",,0.0,4,3440,06,01
"June Lake",,27.0,4,3440,01,02
"June Lake",,48.5,4,3440,02,02
"June Lake",,53.9,4,3440,03,02
"June Lake",,67.9,4,3440,04,02
"June Lake",,58.8,4,3440,05,02
"June Lake",,32.3,4,3440,06,02
"June Lake",,12.7,4,3440,01,03
"June Lake",,5.6,4,3440,02,03
"June Lake",,11.8,4,3440,03,03
"June Lake",,17.3,4,3440,04,03
"June Lake",,15.3,4,3440,05,03
"June Lake",,0.0,4,3440,06,03
"June Lake",70,18.1,4,3440,01,04
"June Lake",83,20.6,4,3440,02,04
"June Lake",96,33.7,4,3440,03,04
"June Lake",89,37.1,4,3440,04,04
"June Lake",53,22.7,4,3440,05,04
"June Lake",0,0.0,4,3440,06,04
"June Lake",,6.3,4,3440,01,05
"June Lake",17,7.7,4,3440,02,05
"June Lake",18,9.6,4,3440,03,05
"June Lake",23,6.8,4,3440,04,05
"June Lake",0,0.0,4,3440,05,05
"June Lake",0,0.0,4,3440,06,05
"June Lake",34,16.2,4,3440,01,06
"June Lake",107,41.6,4,3440,02,06
"June Lake",103,48.1,4,3440,03,06
"June Lake",128,63.2,4,3440,04,06
"June Lake",101,57.0,4,3440,05,06
"June Lake",32,20.8,4,3440,06,06
"June Lake",57,22.3,4,3440,01,07
"June Lake",72,30.6,4,3440,02,07
"June Lake",137,45.0,4,3440,03,07
"June Lake",79,43.4,4,3440,04,07
"June Lake",58,34.8,4,3440,05,07
"June Lake",0,0.0,4,3440,06,07
"June Lake",101,26.9,4,3440,01,08
"June Lake",,53.2,4,3440,02,08
"June Lake",,70.0,4,3440,03,08
"June Lake",,88.2,4,3440,04,08
"June Lake",,97.4,4,3440,05,08
"June Lake",,74.9,4,3440,06,08
"June Lake",79,21.0,4,3440,01,09
"June Lake",72,27.3,4,3440,02,09
"June Lake",80,33.1,4,3440,03,09
"June Lake",125,49.1,4,3440,04,09
"June Lake",97,48.5,4,3440,05,09
"June Lake",29,19.8,4,3440,06,09
"June Lake",51,15.3,4,3440,01,10
"June Lake",44,17.1,4,3440,02,10
"June Lake",46,20.1,4,3440,03,10
"June Lake",80,29.4,4,3440,04,10
"June Lake",69,32.5,4,3440,05,10
"June Lake",31,16.1,4,3440,06,10
"June Lake",75,23.5,4,3440,01,11
"June Lake",57,25.0,4,3440,02,11
"June Lake",127,39.3,4,3440,03,11
"June Lake",125,60.1,4,3440,04,11
"June Lake",144,70.3,4,3440,05,11
"June Lake",104,59.9,4,3440,06,11
"June Lake",30,10.1,4,3440,01,12
"June Lake",59,23.4,4,3440,02,12
"June Lake",108,35.5,4,3440,03,12
"June Lake",134,60.2,4,3440,04,12
"June Lake",101,57.5,4,3440,05,12
"June Lake",57,35.3,4,3440,06,12
"June Lake",102,29.8,4,3440,01,13
"June Lake",102,40.2,4,3440,02,13
"June Lake",118,50.9,4,3440,03,13
"June Lake",106,53.7,4,3440,04,13
"June Lake",83,48.4,4,3440,05,13
"June Lake",37,23.0,4,3440,06,13
"June Lake",6,2.4,4,3440,01,14
"June Lake",32,8.3,4,3440,02,14
"June Lake",59,19.6,4,3440,03,14
"June Lake",58,22.5,4,3440,04,14
"June Lake",43,19.7,4,3440,05,14
"June Lake",0,0.0,4,3440,06,14
"June Lake",15,3.4,4,3440,01,15
"June Lake",3,0.9,4,3440,02,15
"June Lake",0,0.0,4,3440,03,15
"June Lake",0,0.0,4,3440,04,15
"June Lake",0,0.0,4,3440,05,15
"June Lake",0,0.0,4,3440,06,15
"June Lake",70,20.2,4,3440,01,16
"June Lake",75,28.8,4,3440,02,16
"June Lake",75,34.5,4,3440,03,16
"June Lake",91,44.7,4,3440,04,16
"June Lake",49,28.5,4,3440,05,16
"June Lake",0,0.0,4,3440,06,16
