location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Thompson Creek",28,6.6,4,2500,01,00
"Thompson Creek",19,6.9,4,2500,02,00
"Thompson Creek",7,2.4,4,2500,03,00
"Thompson Creek",0,0.0,4,2500,04,00
"Thompson Creek",19,5.0,4,2500,01,01
"Thompson Creek",19,5.6,4,2500,02,01
"Thompson Creek",,0.2,4,2500,07,01
"Thompson Creek",0,0.0,4,2500,04,01
"Thompson Creek",23,5.8,4,2500,01,02
"Thompson Creek",24,7.4,4,2500,02,02
"Thompson Creek",20,6.5,4,2500,03,02
"Thompson Creek",0,0.0,4,2500,04,02
"Thompson Creek",3,1.3,4,2500,01,03
"Thompson Creek",0,0.0,4,2500,02,03
"Thompson Creek",0,0.0,4,2500,03,03
"Thompson Creek",0,0.0,4,2500,04,03
"Thompson Creek",21,6.3,4,2500,01,04
"Thompson Creek",19,6.4,4,2500,02,04
"Thompson Creek",0,0.0,4,2500,03,04
"Thompson Creek",0,0.0,4,2500,04,04
"Thompson Creek",1,0.4,4,2500,01,05
"Thompson Creek",0,0.0,4,2500,03,05
"Thompson Creek",0,0.0,4,2500,04,05
"Thompson Creek",0,0.0,4,2500,04,05
"Thompson Creek",10,2.2,4,2500,01,06
"Thompson Creek",9,3.0,4,2500,02,06
"Thompson Creek",0,0.0,4,2500,03,06
"Thompson Creek",0,0.0,4,2500,04,06
"Thompson Creek",13,3.4,4,2500,01,07
"Thompson Creek",21,4.2,4,2500,02,07
"Thompson Creek",0,0.0,4,2500,03,07
"Thompson Creek",0,0.0,4,2500,04,07
"Thompson Creek",39,8.4,4,2500,01,08
"Thompson Creek",35,11.3,4,2500,02,08
"Thompson Creek",31,12.0,4,2500,03,08
"Thompson Creek",17,7.4,4,2500,04,08
"Thompson Creek",16,4.6,4,2500,01,11
"Thompson Creek",17,6.0,4,2500,02,11
"Thompson Creek",9,3.2,4,2500,03,11
"Thompson Creek",4,1.5,4,2500,04,11
"Thompson Creek",8,1.9,4,2500,01,12
"Thompson Creek",10,2.6,4,2500,02,12
"Thompson Creek",12,3.3,4,2500,03,12
"Thompson Creek",0,0.0,4,2500,04,12
"Thompson Creek",21,4.7,4,2500,01,13
"Thompson Creek",23,5.3,4,2500,02,13
"Thompson Creek",12,3.7,4,2500,03,13
"Thompson Creek",0,0.0,4,2500,04,13
"Thompson Creek",12,1.5,4,2500,01,14
"Thompson Creek",12,3.3,4,2500,02,14
"Thompson Creek",1,0.6,4,2500,03,14
"Thompson Creek",9,2.5,4,2500,01,15
"Thompson Creek",0,0.0,4,2500,02,15
"Thompson Creek",0,0.0,4,2500,03,15
"Thompson Creek",11,3.6,4,2500,01,16
"Thompson Creek",5,1.8,4,2500,02,16
"Thompson Creek",3,0.5,4,2500,03,16
