location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Colockum Pass",37,9.4,5,5370,01,00
"Colockum Pass",47,14.9,5,5370,03,00
"Colockum Pass",26,6.1,5,5370,01,01
"Colockum Pass",29,9.0,5,5370,03,01
"Colockum Pass",38,12.1,5,5370,01,02
"Colockum Pass",46,15.9,5,5370,03,02
"Colockum Pass",39,12.1,5,5370,01,03
"Colockum Pass",44,16.4,5,5370,03,03
"Colockum Pass",38,12.0,5,5370,01,04
"Colockum Pass",51,14.3,5,5370,03,04
"Colockum Pass",39,13.3,5,5370,03,04
"Colockum Pass",17,5.0,5,5370,03,05
"Colockum Pass",14,3.3,5,5370,03,05
"Colockum Pass",48,14.0,5,5370,01,06
"Colockum Pass",62,22.4,5,5370,03,06
"Colockum Pass",41,13.3,5,5370,01,07
"Colockum Pass",36,15.0,5,5370,03,07
"Colockum Pass",46,12.3,5,5370,01,08
"Colockum Pass",51,16.8,5,5370,04,08
"Colockum Pass",29,9.4,5,5370,01,11
"Colockum Pass",44,11.6,5,5370,02,11
"Colockum Pass",64,19.1,5,5370,03,11
"Colockum Pass",40,11.4,5,5370,02,12
"Colockum Pass",60,16.2,5,5370,04,12
"Colockum Pass",37,12.6,5,5370,03,13
"Colockum Pass",37,13.0,5,5370,03,13
