location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year
"Surprise Lakes",,19.8,4,4290,01,00
"Surprise Lakes",,43.5,4,4290,02,00
"Surprise Lakes",,56.0,4,4290,03,00
"Surprise Lakes",,63.8,4,4290,04,00
"Surprise Lakes",,54.7,4,4290,05,00
"Surprise Lakes",,37.4,4,4290,06,00
"Surprise Lakes",,13.6,4,4290,01,01
"Surprise Lakes",,20.3,4,4290,02,01
"Surprise Lakes",,25.5,4,4290,03,01
"Surprise Lakes",,30.1,4,4290,04,01
"Surprise Lakes",,29.9,4,4290,05,01
"Surprise Lakes",,1.9,4,4290,06,01
"Surprise Lakes",,26.1,4,4290,01,02
"Surprise Lakes",,40.1,4,4290,02,02
"Surprise Lakes",,46.1,4,4290,03,02
"Surprise Lakes",,58.4,4,4290,04,02
"Surprise Lakes",,54.5,4,4290,05,02
"Surprise Lakes",,37.3,4,4290,06,02
"Surprise Lakes",,16.8,4,4290,01,03
"Surprise Lakes",,19.6,4,4290,02,03
"Surprise Lakes",,28.2,4,4290,03,03
"Surprise Lakes",,38.9,4,4290,04,03
"Surprise Lakes",,38.1,4,4290,05,03
"Surprise Lakes",,19.4,4,4290,06,03
"Surprise Lakes",,22.9,4,4290,01,04
"Surprise Lakes",,35.8,4,4290,02,04
"Surprise Lakes",,45.2,4,4290,03,04
"Surprise Lakes",,50.1,4,4290,04,04
"Surprise Lakes",,36.8,4,4290,05,04
"Surprise Lakes",,15.1,4,4290,06,04
"Surprise Lakes",,7.8,4,4290,01,05
"Surprise Lakes",,8.7,4,4290,02,05
"Surprise Lakes",,7.3,4,4290,03,05
"Surprise Lakes",,10.4,4,4290,04,05
"Surprise Lakes",,7.2,4,4290,05,05
"Surprise Lakes",,0.0,4,4290,06,05
"Surprise Lakes",,20.7,4,4290,01,06
"Surprise Lakes",,52.2,4,4290,02,06
"Surprise Lakes",,62.6,4,4290,03,06
"Surprise Lakes",,73.7,4,4290,04,06
"Surprise Lakes",,64.9,4,4290,05,06
"Surprise Lakes",,37.0,4,4290,06,06
"Surprise Lakes",76,25.8,4,4290,01,07
"Surprise Lakes",91,34.9,4,4290,02,07
"Surprise Lakes",146,46.9,4,4290,03,07
"Surprise Lakes",99,47.0,4,4290,04,07
"Surprise Lakes",86,41.4,4,4290,05,07
"Surprise Lakes",32,15.9,4,4290,06,07
"Surprise Lakes",91,22.5,4,4290,01,08
"Surprise Lakes",145,41.1,4,4290,02,08
"Surprise Lakes",134,52.5,4,4290,03,08
"Surprise Lakes",164,66.8,4,4290,04,08
"Surprise Lakes",158,72.0,4,4290,05,08
"Surprise Lakes",91,46.2,4,4290,06,08
"Surprise Lakes",73,17.5,4,4290,01,09
"Surprise Lakes",78,24.8,4,4290,02,09
"Surprise Lakes",95,30.6,4,4290,03,09
"Surprise Lakes",137,44.8,4,4290,04,09
"Surprise Lakes",112,44.7,4,4290,05,09
"Surprise Lakes",62,25.5,4,4290,06,09
"Surprise Lakes",51,16.9,4,4290,01,10
"Surprise Lakes",70,26.9,4,4290,02,10
"Surprise Lakes",83,33.6,4,4290,03,10
"Surprise Lakes",111,43.3,4,4290,04,10
"Surprise Lakes",99,44.6,4,4290,05,10
"Surprise Lakes",68,32.0,4,4290,06,10
"Surprise Lakes",81,24.6,4,4290,01,11
"Surprise Lakes",67,27.7,4,4290,02,11
"Surprise Lakes",131,39.2,4,4290,03,11
"Surprise Lakes",140,57.4,4,4290,04,11
"Surprise Lakes",158,70.2,4,4290,05,11
"Surprise Lakes",120,58.3,4,4290,06,11
"Surprise Lakes",43,13.4,4,4290,01,12
"Surprise Lakes",85,29.2,4,4290,02,12
"Surprise Lakes",122,41.4,4,4290,03,12
"Surprise Lakes",158,60.6,4,4290,04,12
"Surprise Lakes",117,54.7,4,4290,05,12
"Surprise Lakes",75,36.2,4,4290,06,12
"Surprise Lakes",92,28.0,4,4290,01,13
"Surprise Lakes",104,37.4,4,4290,02,13
"Surprise Lakes",112,44.4,4,4290,03,13
"Surprise Lakes",105,46.5,4,4290,04,13
"Surprise Lakes",93,43.9,4,4290,05,13
"Surprise Lakes",46,24.6,4,4290,06,13
"Surprise Lakes",14,5.2,4,4290,01,14
"Surprise Lakes",46,15.6,4,4290,02,14
"Surprise Lakes",96,33.6,4,4290,03,14
"Surprise Lakes",92,39.3,4,4290,04,14
"Surprise Lakes",80,36.5,4,4290,05,14
"Surprise Lakes",31,15.2,4,4290,06,14
"Surprise Lakes",27,8.3,4,4290,01,15
"Surprise Lakes",24,10.8,4,4290,02,15
"Surprise Lakes",19,8.7,4,4290,03,15
"Surprise Lakes",12,5.1,4,4290,04,15
"Surprise Lakes",1,0.3,4,4290,05,15
"Surprise Lakes",0,0.0,4,4290,06,15
"Surprise Lakes",75,23.8,4,4290,01,16
"Surprise Lakes",99,39.1,4,4290,02,16
"Surprise Lakes",98,45.6,4,4290,03,16
"Surprise Lakes",111,56.4,4,4290,04,16
"Surprise Lakes",73,39.1,4,4290,05,16
"Surprise Lakes",18,9.5,4,4290,06,16
